"","Engagements","Followers","Created","Type","Description","datetime","year","month","month_int","weekday","day_time","is_playoffs","clean_words","season_yr","is_season","is_finals","Followers_Mentioned","all_nba","league_type","same_day_post","num_ats","num_hash","Type_num","wkdy_num","day_time_num"
"87",661518,36817926,"2019-05-15 23:00:48 EDT","Video","Brook Lopez with the BIG SLAM & TRIPLE late for the @bucks!","2019-05-15 23:00:48",2019,"May",5,"Wednesday","night","True","brook lopez big slam triple late bucks",2019,"True","False",1800000,0,1,1,1,0,1,4,6
"88",661518,36817926,"2019-05-15 21:58:40 EDT","Video","@thebledshow with a pair of TOUGH finishes on TNT!","2019-05-15 21:58:40",2019,"May",5,"Wednesday","night","True","thebledshow pair tough finishes tnt",2019,"True","False",0,0,1,1,1,0,1,4,6
"89",725178,36817926,"2019-05-15 21:54:08 EDT","Video","Shooterâ€™s touch!","2019-05-15 21:54:08",2019,"May",5,"Wednesday","night","True","shooterâ touch",2019,"True","False",0,0,1,1,0,0,1,4,6
"90",569098,36817926,"2019-05-15 21:43:49 EDT","Video","@pskills43 on the attack! #PhantomCam","2019-05-15 21:43:49",2019,"May",5,"Wednesday","night","True","pskills43 attack phantomcam",2019,"True","False",0,0,1,1,1,1,1,4,6
"91",661518,36817926,"2019-05-15 21:39:46 EDT","Video","The @raptors find Kawhi in the lane to close the half on TNT!","2019-05-15 21:39:46",2019,"May",5,"Wednesday","night","True","raptors find kawhi lane close half tnt",2019,"True","False",2400000,1,1,1,1,0,1,4,6
"92",597930,36817926,"2019-05-15 21:01:57 EDT","Video","@pskills43 RISES UP for the @raptors! (??: @nbaontnt)","2019-05-15 21:01:57",2019,"May",5,"Wednesday","night","True","pskills43 rises raptors nbaontnt",2019,"True","False",2400000,0,1,1,3,0,1,4,6
"93",647540,36817926,"2019-05-15 20:45:49 EDT","Video","@giannis_an34 is out running early on TNT! #NBAPlayoffs","2019-05-15 20:45:49",2019,"May",5,"Wednesday","evening","True","giannis_an34 running early tnt nbaplayoffs",2019,"True","False",0,1,1,0,1,1,1,4,5
"94",675423,36784913,"2019-05-15 18:41:22 EDT","Video","We check in with the #MtnDew3PT leaders of the Conference Semis!","2019-05-15 18:41:22",2019,"May",5,"Wednesday","evening","True","check mtndew3pt leaders conference semis",2019,"True","False",0,0,1,1,0,1,1,4,5
"95",390471,36784913,"2019-05-15 18:05:44 EDT","Photo","During the Eastern Conference Semifinals, Kawhi Leonard scored the 3rd-most total points in a series since 1977! ... ??: ECF GAME 1 ?: 8:30pm/et ??: @nbaontnt","2019-05-15 18:05:44",2019,"May",5,"Wednesday","evening","True","eastern conference semifinals kawhi leonard scored 3rd total points series since 1977 ecf game 1 8 30pm et nbaontnt",2019,"True","False",0,1,1,1,1,0,2,4,5
"96",680212,36784913,"2019-05-15 17:05:18 EDT","Video","The #NBABreakdown stats on Kawhiâ€™s incredible #TissotBuzzerBeater! #ThisIsYourTime ...
??: ECF GAME 1
?: 8:30pm/et
??: @nbaontnt","2019-05-15 17:05:18",2019,"May",5,"Wednesday","evening","True","nbabreakdown stats kawhiâ incredible tissotbuzzerbeater thisisyourtime ecf game 1 8 30pm et nbaontnt",2019,"True","False",0,1,1,0,1,3,1,4,5
"97",304208,36784913,"2019-05-15 15:05:30 EDT","Photo","Larry Bird & @magicjohnson will be co-recipients of the Lifetime Achievement Award at the 2019 #NBAAwards presented by Kia (9:00pm/et 6/24 @nbaontnt)!","2019-05-15 15:05:30",2019,"May",5,"Wednesday","afternoon","True","larry bird magicjohnson co recipients lifetime achievement award 2019 nbaawards presented kia 9 00pm et 6 24 nbaontnt",2019,"True","False",894000,0,1,0,2,1,2,4,4
"98",463910,36784913,"2019-05-15 13:18:17 EDT","Video","Both selected 15th overall, Kawhi Leonard & @giannis_an34 headline the @raptors/@bucks Eastern Conference Finals (8:30pm/et @nbaontnt)!","2019-05-15 13:18:17",2019,"May",5,"Wednesday","afternoon","True","selected 15th overall kawhi leonard giannis_an34 headline raptors bucks eastern conference finals 8 30pm et nbaontnt",2019,"True","False",4200000,1,1,0,4,0,1,4,4
"99",290887,36784913,"2019-05-15 11:22:44 EDT","Photo","The Eastern Conference Finals between the @raptors & @bucks tips off TONIGHT... 8:30pm/et @nbaontnt!","2019-05-15 11:22:44",2019,"May",5,"Wednesday","lunch","True","eastern conference finals raptors bucks tips tonight 8 30pm et nbaontnt",2019,"True","False",4200000,0,1,0,3,0,2,4,3
"100",460231,36784913,"2019-05-15 00:52:35 EDT","Photo","The @warriors open up the Western Conference Finals with a home victory for 1-0 series lead!","2019-05-15 00:52:35",2019,"May",5,"Wednesday","postgame","True","warriors open western conference finals home victory 1 0 series lead",2019,"True","False",12100000,0,1,0,1,0,2,4,7
"101",433009,36784913,"2019-05-14 23:44:44 EDT","Photo","The @warriors take 1-0 WCF series lead over @trailblazers with 116-94 victory at home! #NBAPlayoffs","2019-05-14 23:44:44",2019,"May",5,"Tuesday","postgame","True","warriors take 1 0 wcf series lead trailblazers 116 94 victory home nbaplayoffs",2019,"True","False",13500000,0,1,0,2,1,2,3,7
"102",773272,36784913,"2019-05-14 23:18:53 EDT","Video","@stephencurry30 goes high off the glass to his familyâ€™s delight! (??: ESPN)","2019-05-14 23:18:53",2019,"May",5,"Tuesday","night","True","stephencurry30 goes high glass familyâ delight espn",2019,"True","False",0,2,1,0,1,0,1,3,6
"103",711896,36784913,"2019-05-14 22:54:46 EDT","Video","@stephencurry30 steps into his 8th triple of the night on ESPN!","2019-05-14 22:54:46",2019,"May",5,"Tuesday","night","True","stephencurry30 steps 8th triple night espn",2019,"True","False",0,2,1,1,1,0,1,3,6
"104",711896,36784913,"2019-05-14 22:26:35 EDT","Video","@stephencurry30 puts up back-to-back triples to end the half on ESPN!","2019-05-14 22:26:35",2019,"May",5,"Tuesday","night","True","stephencurry30 puts back back triples end half espn",2019,"True","False",0,2,1,1,1,0,1,3,6
"105",668994,36784913,"2019-05-14 21:54:56 EDT","Video","@andre finds @jonasjerebko in transition for the @warriors! #NBAPlayoffs (??: ESPN)","2019-05-14 21:54:56",2019,"May",5,"Tuesday","night","True","andre finds jonasjerebko transition warriors nbaplayoffs espn",2019,"True","False",12100000,0,1,1,3,1,1,3,6
"106",449479,36784913,"2019-05-14 21:28:45 EDT","Photo","Dell & Sonya Curry arrive for tonightâ€™s Western Conference Finals opener!","2019-05-14 21:28:45",2019,"May",5,"Tuesday","night","True","dell sonya curry arrive tonightâ western conference finals opener",2019,"True","False",0,2,1,1,0,0,2,3,6
"107",590706,36784913,"2019-05-14 21:19:22 EDT","Video","@damianlillard steps back early for the @trailblazers on ESPN! #NBAPlayoffs","2019-05-14 21:19:22",2019,"May",5,"Tuesday","night","True","damianlillard steps back early trailblazers espn nbaplayoffs",2019,"True","False",1400000,1,1,1,2,1,1,3,6
"108",449479,36784913,"2019-05-14 21:09:37 EDT","Photo","The 2019 #NBADraftLottery order is set.","2019-05-14 21:09:37",2019,"May",5,"Tuesday","night","True","2019 nbadraftlottery order set",2019,"True","False",0,0,1,1,0,1,2,3,6
"109",666938,36756045,"2019-05-14 19:35:11 EDT","Video","@meyersleonard11 in the â€œBright Citronâ€ Nike LeBron 16 HFR! #NBAKicks","2019-05-14 19:35:11",2019,"May",5,"Tuesday","evening","True","meyersleonard11 â œbright citronâ nike lebron 16 hfr nbakicks",2019,"True","False",0,2,1,0,1,1,1,3,5
"110",675435,36756045,"2019-05-14 14:17:01 EDT","Video","Who had your fave ASSIST from the Western Conference Semis? #StateFarmAssists","2019-05-14 14:17:01",2019,"May",5,"Tuesday","afternoon","True","fave assist western conference semis statefarmassists",2019,"True","False",0,0,1,0,0,1,1,3,4
"111",375610,36756045,"2019-05-14 12:32:02 EDT","Photo","The Western Conference Finals between the @trailblazers & @warriors tips off TONIGHT... 9:00pm/et on ESPN!","2019-05-14 12:32:02",2019,"May",5,"Tuesday","lunch","True","western conference finals trailblazers warriors tips tonight 9 00pm et espn",2019,"True","False",13500000,0,1,0,2,0,2,3,3
"112",410237,36756045,"2019-05-14 09:30:57 EDT","Photo","Watch the 2019 #NBADraftLottery Presented by State Farm tonight on ESPN at 8:30pm/et.","2019-05-14 09:30:57",2019,"May",5,"Tuesday","morning","True","watch 2019 nbadraftlottery presented state farm tonight espn 8 30pm et",2019,"True","False",0,0,1,0,0,1,2,3,2
"113",426732,36756045,"2019-05-13 21:18:34 EDT","Album","For the first time in @nbahistory, brothers will meet in the Conference Finals as @stephencurry30 & the @warriors face @sdotcurry & the @trailblazers!","2019-05-13 21:18:34",2019,"May",5,"Monday","night","True","first time nbahistory brothers meet conference finals stephencurry30 warriors face sdotcurry trailblazers",2019,"True","False",13500000,2,1,0,5,0,3,2,6
"114",602840,36716811,"2019-05-13 19:01:12 EDT","Video","Kenny Wooten (@kenny) shows off his athleticism and gets up to 150.5 inches at the Max Jump! ?? #EliteCamp @oregonmbb (repost @nbagleague)","2019-05-13 19:01:12",2019,"May",5,"Monday","evening","True","kenny wooten kenny shows athleticism gets 150 5 inches max jump elitecamp oregonmbb repost nbagleague",2019,"True","False",0,0,1,0,3,1,1,2,5
"115",384270,36716811,"2019-05-13 12:58:02 EDT","Photo","Four remain in the 2019 #NBAPlayoffs!","2019-05-13 12:58:02",2019,"May",5,"Monday","lunch","True","four remain 2019 nbaplayoffs",2019,"True","False",0,0,1,0,0,1,2,2,3
"116",297205,36716811,"2019-05-13 09:31:40 EDT","Album","?? all the angles of Kawhi Leonardâ€™s incredible #TissotBuzzerBeater for the @raptors win! #ThisIsYourTime","2019-05-13 09:31:40",2019,"May",5,"Monday","morning","True","angles kawhi leonardâ incredible tissotbuzzerbeater raptors win thisisyourtime",2019,"True","False",2400000,1,1,0,1,2,3,2,2
"117",352101,36716811,"2019-05-12 23:54:02 EDT","Photo","The @warriors @trailblazers @bucks & @raptors advance to the Conference Finals!","2019-05-12 23:54:02",2019,"May",5,"Sunday","postgame","True","warriors trailblazers bucks raptors advance conference finals",2019,"True","False",17700000,0,1,0,4,0,2,1,7
"118",789225,36716811,"2019-05-12 22:02:48 EDT","Video","The friendly bounce up North! #TissotBuzzerBeater #ThisIsYourTime","2019-05-12 22:02:48",2019,"May",5,"Sunday","night","True","friendly bounce north tissotbuzzerbeater thisisyourtime",2019,"True","False",0,0,1,0,0,2,1,1,6
"119",365493,36716811,"2019-05-12 21:51:49 EDT","Photo","The @raptors defeat the @sixers 92-90 in GAME 7 to advance to the Eastern Conference Finals!","2019-05-12 21:51:49",2019,"May",5,"Sunday","night","True","raptors defeat sixers 92 90 game 7 advance eastern conference finals",2019,"True","False",4300000,0,1,1,2,0,2,1,6
"120",719941,36716811,"2019-05-12 21:39:27 EDT","Video","Kawhi gets the friendly bounce with the #TissotBuzzerBeater for the @raptors win to advance to the ECF! #ThisIsYourTime","2019-05-12 21:39:27",2019,"May",5,"Sunday","night","True","kawhi gets friendly bounce tissotbuzzerbeater raptors win advance ecf thisisyourtime",2019,"True","False",2400000,1,1,1,1,2,1,1,6
"121",402171,36716811,"2019-05-12 21:37:02 EDT","Photo","The @raptors advance to the Eastern Conference Finals!","2019-05-12 21:37:02",2019,"May",5,"Sunday","night","True","raptors advance eastern conference finals",2019,"True","False",2400000,0,1,1,1,0,2,1,6
"122",640251,36716811,"2019-05-12 20:37:26 EDT","Video","@bensimmons spins to set up @joelembiid! (??: @nbaontnt)","2019-05-12 20:37:26",2019,"May",5,"Sunday","evening","True","bensimmons spins set joelembiid nbaontnt",2019,"True","False",0,1,1,1,3,0,1,1,5
"123",668021,36716811,"2019-05-12 20:33:01 EDT","Video","Poetry in Motion! #PhantomCam","2019-05-12 20:33:01",2019,"May",5,"Sunday","evening","True","poetry motion phantomcam",2019,"True","False",0,0,1,1,0,1,1,1,5
"124",769422,36686842,"2019-05-12 20:09:36 EDT","Video","Kawhi goes up on the right, finishes under the left!! (??: @nbaontnt)","2019-05-12 20:09:36",2019,"May",5,"Sunday","evening","True","kawhi goes right finishes left nbaontnt",2019,"True","False",0,1,1,1,1,0,1,1,5
"125",693385,36686842,"2019-05-12 19:48:08 EDT","Video","Kawhi with the STEAL & SLAM for the @raptors on TNT! #NBAPlayoffs","2019-05-12 19:48:08",2019,"May",5,"Sunday","evening","True","kawhi steal slam raptors tnt nbaplayoffs",2019,"True","False",2400000,1,1,1,1,1,1,1,5
"126",646168,36686842,"2019-05-12 19:25:41 EDT","Video","@3jmccollum puts up 37 to lead the @trailblazers in road GAME 7 victory to advance to the WCF!","2019-05-12 19:25:41",2019,"May",5,"Sunday","evening","True","3jmccollum puts 37 lead trailblazers road game 7 victory advance wcf",2019,"True","False",1400000,0,1,1,2,0,1,1,5
"127",365421,36686842,"2019-05-12 19:06:29 EDT","Photo","The @trailblazers defeat the @nuggets 100-96 in GAME 7 to advance to the Western Conference Finals!","2019-05-12 19:06:29",2019,"May",5,"Sunday","evening","True","trailblazers defeat nuggets 100 96 game 7 advance western conference finals",2019,"True","False",2346000,0,1,1,2,0,2,1,5
"128",654401,36686842,"2019-05-12 18:39:52 EDT","Video","The best action down the stretch as the @trailblazers win GAME 7 on the road to advance to the WCF!","2019-05-12 18:39:52",2019,"May",5,"Sunday","evening","True","best action stretch trailblazers win game 7 road advance wcf",2019,"True","False",1400000,0,1,1,1,0,1,1,5
"129",654401,36686842,"2019-05-12 18:37:41 EDT","Video","@damianlillard with a Motherâ€™s Day hug for mom following the GAME 7 WIN!","2019-05-12 18:37:41",2019,"May",5,"Sunday","evening","True","damianlillard motherâ day hug mom following game 7 win",2019,"True","False",0,1,1,1,1,0,1,1,5
"130",402092,36686842,"2019-05-12 18:13:58 EDT","Photo","The @trailblazers advance to the Western Conference Finals! #NBAPlayoffs","2019-05-12 18:13:58",2019,"May",5,"Sunday","evening","True","trailblazers advance western conference finals nbaplayoffs",2019,"True","False",1400000,0,1,1,1,1,2,1,5
"131",633797,36686842,"2019-05-12 18:02:23 EDT","Video","@3jmccollum hustles back for the CHASEDOWN! #NBAonABC","2019-05-12 18:02:23",2019,"May",5,"Sunday","evening","True","3jmccollum hustles back chasedown nbaonabc",2019,"True","False",0,0,1,1,1,1,1,1,5
"132",591498,36686842,"2019-05-12 17:36:19 EDT","Video","?? how the @sixers & @raptors got to GAME 7 (7:00pm/et @nbaontnt)!","2019-05-12 17:36:19",2019,"May",5,"Sunday","evening","True","sixers raptors got game 7 7 00pm et nbaontnt",2019,"True","False",4300000,0,1,1,3,0,1,1,5
"133",633797,36686842,"2019-05-12 17:24:39 EDT","Video","@thats_g_ gets it to fall, plus the foul! #NBAonABC","2019-05-12 17:24:39",2019,"May",5,"Sunday","evening","True","thats_g_ gets fall plus foul nbaonabc",2019,"True","False",0,0,1,1,1,1,1,1,5
"134",578158,36686842,"2019-05-12 16:28:13 EDT","Video","@jmglitxh27 hangs for the @nuggets finish in GAME 7! #NBAonABC","2019-05-12 16:28:13",2019,"May",5,"Sunday","afternoon","True","jmglitxh27 hangs nuggets finish game 7 nbaonabc",2019,"True","False",946000,0,1,0,2,1,1,1,4
"135",288127,36686842,"2019-05-12 14:14:45 EDT","Photo","The @sixers & @raptors each look to advance to the Eastern Conference Finals with a GAME 7 WIN... 7:00pm/et @nbaontnt!","2019-05-12 14:14:45",2019,"May",5,"Sunday","afternoon","True","sixers raptors look advance eastern conference finals game 7 win 7 00pm et nbaontnt",2019,"True","False",4300000,0,1,0,3,0,2,1,4
"136",639194,36686842,"2019-05-12 12:53:52 EDT","Video","?? how the @trailblazers & @nuggets got to GAME 7 (3:30pm/et #NBAonABC)!","2019-05-12 12:53:52",2019,"May",5,"Sunday","lunch","True","trailblazers nuggets got game 7 3 30pm et nbaonabc",2019,"True","False",2346000,0,1,0,2,1,1,1,3
"137",333581,36686842,"2019-05-12 11:40:34 EDT","Photo","The @trailblazers & @nuggets each look to advance to the Western Conference Finals with a GAME 7 WIN... 3:30pm/et #NBAonABC!","2019-05-12 11:40:34",2019,"May",5,"Sunday","lunch","True","trailblazers nuggets look advance western conference finals game 7 win 3 30pm et nbaonabc",2019,"True","False",2346000,0,1,0,2,1,2,1,3
"138",793110,36686842,"2019-05-12 10:33:06 EDT","Video","?? HAPPY MOTHERâ€™S DAY! ??","2019-05-12 10:33:06",2019,"May",5,"Sunday","morning","True","happy motherâ day",2019,"True","False",0,0,1,0,0,0,1,1,2
"139",403891,36686842,"2019-05-12 07:57:27 EDT","Photo","Itâ€™s GAME 7 SUNDAY!","2019-05-12 07:57:27",2019,"May",5,"Sunday","morning","True","itâ game 7 sunday",2019,"True","False",0,0,1,0,0,0,2,1,2
"140",754705,36655209,"2019-05-11 18:13:51 EDT","Video","?? DAME: The Origin Story ??
...
??: BLAZERS/NUGGETS Game 7
?: 3:30pm/et Sunday
??: #NBAonABC","2019-05-11 18:13:51",2019,"May",5,"Saturday","evening","True","dame origin story blazers nuggets game 7 3 30pm et sunday nbaonabc",2019,"True","False",946000,1,1,0,0,1,1,7,5
"141",413357,36655209,"2019-05-11 12:04:50 EDT","Photo","Weâ€™ve got two GAME 7s on Sunday with trips to the Conference Finals on the line!! #NBAPlayoffs","2019-05-11 12:04:50",2019,"May",5,"Saturday","lunch","True","weâ got two game 7s sunday trips conference finals line nbaplayoffs",2019,"True","False",0,0,1,0,0,1,2,7,3
"142",516495,36655209,"2019-05-11 01:32:14 EDT","Photo","The @warriors advance to the Western Conference Finals... with two Game 7s on deck Sunday!","2019-05-11 01:32:14",2019,"May",5,"Saturday","deadzone","True","warriors advance western conference finals two game 7s deck sunday",2019,"True","False",12100000,0,1,0,1,0,2,7,1
"143",798306,36655209,"2019-05-11 00:10:17 EDT","Video","@stephencurry30 puts up 23 in the 4th to lead the @warriors to victory! #NBAPlayoffs","2019-05-11 00:10:17",2019,"May",5,"Saturday","postgame","True","stephencurry30 puts 23 4th lead warriors victory nbaplayoffs",2019,"True","False",12100000,2,1,1,2,1,1,7,7
"144",469391,36655209,"2019-05-11 00:06:49 EDT","Photo","The @warriors defeat the @houstonrockets 118-113 to advance to the Western Conference Finals!","2019-05-11 00:06:49",2019,"May",5,"Saturday","postgame","True","warriors defeat houstonrockets 118 113 advance western conference finals",2019,"True","False",15800000,0,1,1,2,0,2,7,7
